Book,Chapter,Verse,Text,Version
1CH,24,?,22.,GNBDC
1CH,24,?,Gamul,GNBDC
1CH,24,?,23.,GNBDC
1CH,24,?,Delaiah,GNBDC
1CH,24,?,24.,GNBDC
1CH,24,?,Maaziah,GNBDC
1CH,24,19,These men were registered according to their assignments for going to the Temple and performing the duties established by their ancestor Aaron in obedience to the commands of the,GNBDC
1CH,24,20,These are other heads of families descended from Levi:,GNBDC
1CH,24,?,"Jehdeiah, a descendant of Amram through Shebuel;",GNBDC
1CH,24,21,"Isshiah, a descendant of Rehabiah;",GNBDC
1CH,24,22,"Jahath, a descendant of Izhar through Shelomith;",GNBDC
1CH,24,23,"Jeriah, Amariah, Jehaziel, and Jekameam, sons of Hebron, in order of age;",GNBDC
1CH,24,24,"Shamir, a descendant of Uzziel through Micah;",GNBDC
1CH,24,25,"Zechariah, a descendant of Uzziel through Isshiah, Micah's brother;",GNBDC
1CH,24,26,"Mahli, Mushi, and Jaaziah, descendants of Merari.",GNBDC
1CH,24,27,"Jaaziah had three sons: Shoham, Zaccur, and Ibri.",GNBDC
1CH,24,28-29,"Mahli had two sons, Eleazar and Kish. Eleazar had no sons, but Kish had one son, Jerahmeel.",GNBDC
1CH,24,30,"Mushi had three sons: Mahli, Eder, and Jeremoth.",GNBDC
1CH,24,?,These are the families of the Levites.,GNBDC
1CH,24,31,"The head of each family and one of his younger brothers drew lots for their assignments, just as their relatives, the priests descended from Aaron, had done. King David, Zadok, Ahimelech, and the heads of families of the priests and of the Levites were witnesses.",GNBDC
1CH,25,1,"King David and the leaders of the Levites chose the following Levite clans to lead the services of worship: Asaph, Heman, and Jeduthun. They were to proclaim God's messages, accompanied by the music of harps and cymbals. This is the list of persons chosen to lead the worship, with the type of service that each group performed:",GNBDC
1CH,25,2,"The four sons of Asaph: Zaccur, Joseph, Nethaniah, and Asharelah. They were under the direction of Asaph, who proclaimed God's messages whenever the king commanded.",GNBDC
1CH,25,3,"The six sons of Jeduthun: Gedaliah, Zeri, Jeshaiah, Shimei, Hashabiah, and Mattithiah. Under the direction of their father they proclaimed God's message, accompanied by the music of harps, and sang praise and thanks to the",GNBDC
1CH,25,4,"The fourteen sons of Heman: Bukkiah, Mattaniah, Uzziel, Shebuel, Jerimoth, Hananiah, Hanani, Eliathah, Giddalti, Romamti Ezer, Joshbekashah, Mallothi, Hothir, and Mahazioth.",GNBDC
1CH,25,5,"God gave to Heman, the king's prophet, these fourteen sons and also three daughters, as he had promised, in order to give power to Heman.",GNBDC
1CH,25,6,"All his sons played cymbals and harps under their father's direction, to accompany the temple worship. And Asaph, Jeduthun, and Heman were under orders from the king.",GNBDC
1CH,25,7,All these 24 men were experts; and their fellow-Levites were trained musicians. There were 288 men in all.,GNBDC
1CH,25,8,"To determine the assignment of duties they all drew lots, whether they were young or old, experts or beginners.",GNBDC
1CH,25,9-31,"These 288 men were divided according to families into 24 groups of twelve, with a leader in charge of each group. This is the order in which they were on duty:",GNBDC
1CH,25,?,1.,GNBDC
1CH,25,?,Joseph of the family of Asaph,GNBDC
1CH,25,?,2.,GNBDC
1CH,25,?,Gedaliah,GNBDC
1CH,25,?,3.,GNBDC
1CH,25,?,Zaccur,GNBDC
1CH,25,?,4.,GNBDC
1CH,25,?,Zeri,GNBDC
1CH,25,?,5.,GNBDC
1CH,25,?,Nethaniah,GNBDC
1CH,25,?,6.,GNBDC
1CH,25,?,Bukkiah,GNBDC
1CH,25,?,7.,GNBDC
1CH,25,?,Asharelah,GNBDC
1CH,25,?,8.,GNBDC
1CH,25,?,Jeshaiah,GNBDC
1CH,25,?,9.,GNBDC
1CH,25,?,Mattaniah,GNBDC
1CH,25,?,10.,GNBDC
1CH,25,?,Shimei,GNBDC
1CH,25,?,11.,GNBDC
1CH,25,?,Uzziel,GNBDC
1CH,25,?,12.,GNBDC
1CH,25,?,Hashabiah,GNBDC
1CH,25,?,13.,GNBDC
1CH,25,?,Shebuel,GNBDC
1CH,25,?,14.,GNBDC
1CH,25,?,Mattithiah,GNBDC
1CH,25,?,15.,GNBDC
1CH,25,?,Jerimoth,GNBDC
1CH,25,?,16.,GNBDC
1CH,25,?,Hananiah,GNBDC
1CH,25,?,17.,GNBDC
1CH,25,?,Joshbekashah,GNBDC
1CH,25,?,18.,GNBDC
1CH,25,?,Hanani,GNBDC
1CH,25,?,19.,GNBDC
1CH,25,?,Mallothi,GNBDC
1CH,25,?,20.,GNBDC
1CH,25,?,Eliathah,GNBDC
1CH,25,?,21.,GNBDC
1CH,25,?,Hothir,GNBDC
1CH,25,?,22.,GNBDC
1CH,25,?,Giddalti,GNBDC
1CH,25,?,23.,GNBDC
1CH,25,?,Mahazioth,GNBDC
1CH,25,?,24.,GNBDC
1CH,25,?,Romamti Ezer,GNBDC
1CH,26,1,"These are the assignments of work for the Levites who served as temple guards. From the clan of Korah there was Meshelemiah son of Kore, of the family of Asaph.",GNBDC
1CH,26,2,"He had seven sons, listed in order of age: Zechariah, Jediael, Zebadiah, Jathniel,",GNBDC
1CH,26,3,"Elam, Jehohanan, and Eliehoenai.",GNBDC
1CH,26,5,"Ammiel, Issachar, and Peullethai.",GNBDC
1CH,26,6-7,"Obed Edom's eldest son, Shemaiah, had six sons: Othni, Rephael, Obed, Elzabad, Elihu, and Semachiah. They were important men in their clan because of their great ability; the last two were especially talented.",GNBDC
1CH,26,8,Obed Edom's family furnished a total of 62 highly qualified men for this work.,GNBDC
1CH,26,9,Meshelemiah's family furnished eighteen qualified men.,GNBDC
1CH,26,10,"From the clan of Merari there was Hosah, who had four sons: Shimri (his father made him the leader, even though he was not the eldest son),",GNBDC
1CH,26,11,"Hilkiah, Tebaliah, and Zechariah. In all there were thirteen members of Hosah's family who were temple guards.",GNBDC
1CH,26,12,"The temple guards were divided into groups, according to families, and they were assigned duties in the Temple, just as the other Levites were.",GNBDC
1CH,26,13,"Each family, regardless of size, drew lots to see which gate it would be responsible for.",GNBDC
1CH,26,14,"Shelemiah drew the east gate, and his son Zechariah, a man who always gave good advice, drew the north gate.",GNBDC
1CH,26,15,"Obed Edom was allotted the south gate, and his sons were allotted to guard the storerooms.",GNBDC
1CH,26,16,"Shuppim and Hosah were allotted the west gate and the Shallecheth Gate on the upper road. Guard duty was divided into assigned periods, one after another.",GNBDC
1CH,26,17,"On the east, six guards were on duty each day, on the north, four, and on the south, four. Four guards were stationed at the storerooms daily, two at each storeroom.",GNBDC
1CH,26,18,Near the western pavilion there were four guards by the road and two at the pavilion itself.,GNBDC
1CH,26,19,This is the assignment of guard duty to the clan of Korah and the clan of Merari.,GNBDC
1CH,26,20,Others of their fellow-Levites,GNBDC
1CH,26,21,"Ladan, one of the sons of Gershon, was the ancestor of several family groups, including the family of his son Jehiel.",GNBDC
1CH,26,22,"Ladan's two other sons, Zetham and Joel, had charge of the temple treasury and storerooms.",GNBDC
1CH,26,23,"Duties were also assigned to the descendants of Amram, Izhar, Hebron, and Uzziel.",GNBDC
1CH,26,24,"Shebuel, of the clan of Moses' son Gershom, was the chief official responsible for the temple treasury.",GNBDC
1CH,26,25,"Through Gershom's brother Eliezer he was related to Shelomith. Eliezer was the father of Rehabiah, who was the father of Jeshiah, the father of Joram, the father of Zichri, the father of Shelomith.",GNBDC
1CH,26,26,"Shelomith and the members of his family were in charge of all the gifts dedicated to God by King David, the heads of families, leaders of clan groups, and army officers.",GNBDC
1CH,26,27,They took some of the loot they captured in battle and dedicated it for use in the Temple.,GNBDC
1CH,26,28,"Shelomith and his family were in charge of everything that had been dedicated for use in the Temple, including the gifts brought by the prophet Samuel, by King Saul, by Abner son of Ner, and by Joab son of Zeruiah.",GNBDC
1CH,26,29,"Among the descendants of Izhar, Chenaniah and his sons were assigned administrative duties: keeping records and settling disputes for the people of Israel.",GNBDC
1CH,26,30,"Among the descendants of Hebron, Hashabiah and 1,700 of his relatives, all outstanding men, were put in charge of the administration of all religious and civil matters in Israel west of the River Jordan.",GNBDC
1CH,26,31,"Jeriah was the leader of the descendants of Hebron. In the fortieth year that David was king, an investigation was made of the family line of Hebron's descendants, and outstanding soldiers belonging to this family were found living at Jazer in the territory of Gilead.",GNBDC
1CH,26,32,"King David chose 2,700 outstanding heads of families from Jeriah's relatives and put them in charge of administering all religious and civil matters in Israel east of the River Jordan — the territories of Reuben, Gad, and East Manasseh.",GNBDC
1CH,27,1,"This is the list of the Israelite heads of families and clan leaders and their officials who administered the work of the kingdom. Each month of the year a different group of 24,000 men was on duty under the commander for that month.",GNBDC
1CH,27,2-15,The following were the commanders for each month:,GNBDC
1CH,27,?,"First month: Jashobeam son of Zabdiel (he was a member of the clan of Perez, a part of the tribe of Judah)",GNBDC
1CH,27,#,"Second month: Dodai, a descendant of Ahohi (Mikloth was his second in command)",GNBDC
1CH,27,?,Third month: Benaiah son of Jehoiada the priest; he was the leader of “The Thirty” (his son Ammizabad succeeded him as commander of this group),GNBDC
1CH,27,?,"Fourth month: Asahel, brother of Joab (his son Zebadiah succeeded him)",GNBDC
1CH,27,?,"Fifth month: Shamhuth, a descendant of Izhar",GNBDC
1CH,27,?,Sixth month: Ira son of Ikkesh from Tekoa,GNBDC
1CH,27,?,"Seventh month: Helez, an Ephraimite from Pelon",GNBDC
1CH,27,?,"Eighth month: Sibbecai from Hushah (he was a member of the clan of Zerah, a part of the tribe of Judah)",GNBDC
1CH,27,?,Ninth month: Abiezer from Anathoth in the territory of the tribe of Benjamin,GNBDC
1CH,27,?,Tenth month: Maharai from Netophah (he was a member of the clan of Zerah),GNBDC
1CH,27,?,Eleventh month: Benaiah from Pirathon in the territory of the tribe of Ephraim,GNBDC
1CH,27,?,Twelfth month: Heldai from Netophah (he was a descendant of Othniel).,GNBDC
1CH,27,16-22,This is the list of the administrators of the tribes of Israel:,GNBDC
1CH,27,?,Reuben,GNBDC
1CH,27,?,Eliezer son of Zichri,GNBDC
1CH,27,?,Simeon,GNBDC
1CH,27,?,Shephatiah son of Maacah,GNBDC
1CH,27,?,Levi,GNBDC
1CH,27,?,Hashabiah son of Kemuel,GNBDC
1CH,27,?,Aaron,GNBDC
1CH,27,?,Zadok,GNBDC
1CH,27,?,Judah,GNBDC
1CH,27,?,"Elihu, one of King David's brothers",GNBDC
1CH,27,?,Issachar,GNBDC
1CH,27,?,Omri son of Michael,GNBDC
1CH,27,?,Zebulun,GNBDC
1CH,27,?,Ishmaiah son of Obadiah,GNBDC
1CH,27,?,Naphtali,GNBDC
1CH,27,?,Jeremoth son of Azriel,GNBDC
1CH,27,?,Ephraim,GNBDC
1CH,27,?,Hoshea son of Azaziah,GNBDC
1CH,27,?,West Manasseh,GNBDC
1CH,27,?,Joel son of Pedaiah,GNBDC
1CH,27,?,East Manasseh,GNBDC
1CH,27,?,Iddo son of Zechariah,GNBDC
1CH,27,?,Benjamin,GNBDC
1CH,27,?,Jaasiel son of Abner,GNBDC
1CH,27,?,Dan,GNBDC
1CH,27,?,Azarel son of Jeroham,GNBDC
1CH,27,24,"Joab, whose mother was Zeruiah, began to take a census, but he did not complete it. God punished Israel because of this census, so the final figures were never recorded in King David's official records.",GNBDC
1CH,27,25-31,This is the list of those who administered the royal property:,GNBDC
1CH,27,?,Royal storerooms: Azmaveth son of Adiel,GNBDC
1CH,27,?,Local storerooms: Jonathan son of Uzziah,GNBDC
1CH,27,?,Farm labour: Ezri son of Chelub,GNBDC
1CH,27,?,Vineyards: Shimei from Ramah,GNBDC
1CH,27,?,Wine cellars: Zabdi from Shepham,GNBDC
1CH,27,?,Olives and sycomore trees (in the western foothills): Baal Hanan from Geder,GNBDC
1CH,27,?,Olive oil storage: Joash,GNBDC
1CH,27,?,Cattle in the Plain of Sharon: Shirtai from Sharon,GNBDC
1CH,27,?,Cattle in the valleys: Shaphat son of Adlai,GNBDC
1CH,27,?,"Camels: Obil, an Ishmaelite",GNBDC
1CH,27,?,Donkeys: Jehdeiah from Meronoth,GNBDC
1CH,27,?,"Sheep and goats: Jaziz, a Hagrite.",GNBDC
1CH,27,32,"Jonathan, King David's uncle, was a skilful adviser and a scholar. He and Jehiel son of Hachmoni were in charge of the education of the king's sons.",GNBDC
1CH,27,33,"Ahithophel was adviser to the king, and Hushai the Archite was the king's friend and counsellor.",GNBDC
1CH,27,34,"After Ahithophel died, Abiathar and Jehoiada son of Benaiah became advisers. Joab was commander of the royal army.",GNBDC
1CH,28,1,"King David commanded all the officials of Israel to assemble in Jerusalem. So all the officials of the tribes, the officials who administered the work of the kingdom, the leaders of the clans, the supervisors of the property and livestock that belonged to the king and his sons — indeed all the palace officials, leading soldiers, and important men — gathered in Jerusalem.",GNBDC
1CH,28,3,"but he has forbidden me to do it, because I am a soldier and have shed too much blood.",GNBDC
1CH,28,4,The,GNBDC
1CH,28,5,"He gave me many sons, and out of them all he chose Solomon to rule over Israel, the",GNBDC
1CH,28,6,“The,GNBDC
1CH,28,7,I will make his kingdom last for ever if he continues to obey carefully all my laws and commands as he does now.’,GNBDC
